"","tconst","collabdens","collabcentr"
"996","tt0021851","0","0"
"997","tt0021858","0","0"
"998","tt0021864","0","0"
"999","tt0021866","0","0"
"1000","tt0021867","0","0"
"1001","tt0021884","0","0"
"1002","tt0021890","0.333333333333333","0.25"
"1003","tt0021898","0","0"
"1004","tt0021909","0","0"
"1005","tt0021910","0","0"
"1006","tt0021917","0","0"
"1007","tt0021920","0","0"
"1008","tt0021921","0","0"
"1009","tt0021931","0","0"
"1010","tt0021933","0","0"
"1011","tt0021935","0","0"
"1012","tt0021938","0","0"
"1013","tt0021946","0","0"
"1014","tt0021955","0","0"
"1015","tt0021966","0","0"
"1016","tt0021967","1","0"
"1017","tt0021977","0","0"
"1018","tt0021981","0","0"
"1019","tt0021991","0","0"
"1020","tt0021992","0","0"
"1021","tt0021993","0","0"
"1022","tt0022000","0","0"
"1023","tt0022002","0","0"
"1024","tt0022015","0","0"
"1025","tt0022037","0","0"
"1026","tt0022042","0","0"
"1027","tt0022043","0","0"
"1028","tt0022049","0","0"
"1029","tt0022055","0","0"
"1030","tt0022062","0","0"
"1031","tt0022066","0","0"
"1032","tt0022072","0","0"
"1033","tt0022074","0","0"
"1034","tt0022097","0","0"
"1035","tt0022098","0","0"
"1036","tt0022100","1","0"
"1037","tt0022103","0","0"
"1038","tt0022106","0","0"
"1039","tt0022111","0","0"
"1040","tt0022119","0","0"
"1041","tt0022121","1","0"
"1042","tt0022123","0","0"
"1043","tt0022125","0","0"
"1044","tt0022128","0","0"
"1045","tt0022134","0","0"
"1046","tt0022137","0","0"
"1047","tt0022142","0","0"
"1048","tt0022153","0.333333333333333","0.25"
"1049","tt0022158","0","0"
"1050","tt0022184","0","0"
"1051","tt0022197","0","0"
"1052","tt0022198","0","0"
"1053","tt0022201","0","0"
"1054","tt0022205","0","0"
"1055","tt0022230","0","0"
"1056","tt0022233","0","0"
"1057","tt0022235","0","0"
"1058","tt0022246","0","0"
"1059","tt0022249","0","0"
"1060","tt0022268","0.2","0.0625"
"1061","tt0022279","0","0"
"1062","tt0022290","1","0"
"1063","tt0022295","0","0"
"1064","tt0022309","0","0"
"1065","tt0022317","0","0"
"1066","tt0022319","0","0"
"1067","tt0022322","0","0"
"1068","tt0022353","0","0"
"1069","tt0022359","0","0"
"1070","tt0022360","0","0"
"1071","tt0022363","0","0"
"1072","tt0022386","0","0"
"1073","tt0022387","0","0"
"1074","tt0022395","0","0"
"1075","tt0022397","0","0"
"1076","tt0022402","0","0"
"1077","tt0022409","0","0"
"1078","tt0022414","0","0"
"1079","tt0022421","0","0"
"1080","tt0022422","0","0"
"1081","tt0022437","0","0"
"1082","tt0022453","0","0"
"1083","tt0022459","0","0"
"1084","tt0022463","0","0"
"1085","tt0022465","0","0"
"1086","tt0022469","0","0"
"1087","tt0022476","0","0"
"1088","tt0022480","0","0"
"1089","tt0022493","0","0"
"1090","tt0022494","0","0"
"1091","tt0022495","0","0"
"1092","tt0022523","0.333333333333333","0.25"
"1093","tt0022525","0","0"
"1094","tt0022543","0","0"
"1095","tt0022550","0","0"
"1096","tt0022559","0","0"
"1097","tt0022576","0","0"
"1098","tt0022594","0","0"
"1099","tt0022602","0","0"
"1100","tt0022603","0","0"
"1101","tt0022615","0","0"
"1102","tt0022616","0","0"
"1103","tt0022619","0","0"
"1104","tt0022620","0","0"
"1105","tt0022626","0.166666666666667","0.222222222222222"
"1106","tt0022628","0","0"
"1107","tt0022644","0","0"
"1108","tt0022649","0","0"
"1109","tt0022651","0","0"
"1110","tt0022660","1","0"
"1111","tt0022663","0","0"
"1112","tt0022682","0","0"
"1113","tt0022685","0","0"
"1114","tt0022687","0","0"
"1115","tt0022689","0","0"
"1116","tt0022691","0","0"
"1117","tt0022694","0","0"
"1118","tt0022695","0","0"
"1119","tt0022699","0","0"
"1120","tt0022700","0","0"
"1121","tt0022725","1","0"
"1122","tt0022726","0","0"
"1123","tt0022733","0","0"
"1124","tt0022734","0","0"
"1125","tt0022735","0","0"
"1126","tt0022753","0","0"
"1127","tt0022769","0","0"
"1128","tt0022783","0","0"
"1129","tt0022791","0","0"
"1130","tt0022792","0","0"
"1131","tt0022796","0","0"
"1132","tt0022799","0","0"
"1133","tt0022802","0","0"
"1134","tt0022810","0","0"
"1135","tt0022812","0","0"
"1136","tt0022814","0","0"
"1137","tt0022815","0","0"
"1138","tt0022824","0","0"
"1139","tt0022827","0","0"
"1140","tt0022835","0","0"
"1141","tt0022837","0","0"
"1142","tt0022858","0","0"
"1143","tt0022859","0","0"
"1144","tt0022863","0","0"
"1145","tt0022869","0","0"
"1146","tt0022872","0","0"
"1147","tt0022879","0","0"
"1148","tt0022888","0","0"
"1149","tt0022897","0","0"
"1150","tt0022902","0","0"
"1151","tt0022905","0.1","0.1875"
"1152","tt0022909","0","0"
"1153","tt0022913","0","0"
"1154","tt0022917","0","0"
"1155","tt0022920","0","0"
"1156","tt0022938","0","0"
"1157","tt0022942","0","0"
"1158","tt0022958","0.0444444444444444","0.0740740740740741"
"1159","tt0022959","0","0"
"1160","tt0022961","0","0"
"1161","tt0022966","0","0"
"1162","tt0022987","0","0"
"1163","tt0023013","0","0"
"1164","tt0023018","0","0"
"1165","tt0023020","0","0"
"1166","tt0023027","0.266666666666667","0.16"
"1167","tt0023028","0","0"
"1168","tt0023031","0","0"
"1169","tt0023037","0","0"
"1170","tt0023039","0","0"
"1171","tt0023040","0","0"
"1172","tt0023042","0","0"
"1173","tt0023046","0","0"
"1174","tt0023049","0.142857142857143","0.326530612244898"
"1175","tt0023055","1","0"
"1176","tt0023062","0","0"
"1177","tt0023066","0","0"
"1178","tt0023074","0","0"
"1179","tt0023080","0","0"
"1180","tt0023088","0.166666666666667","0.222222222222222"
"1181","tt0023101","0","0"
"1182","tt0023109","0","0"
"1183","tt0023115","0","0"
"1184","tt0023116","0","0"
"1185","tt0023119","0","0"
"1186","tt0023132","0","0"
"1187","tt0023139","0","0"
"1188","tt0023141","0","0"
"1189","tt0023149","0","0"
"1190","tt0023150","0","0"
"1191","tt0023151","0","0"
"1192","tt0023153","0","0"
"1193","tt0023154","1","0"
"1194","tt0023158","0","0"
"1195","tt0023162","0","0"
"1196","tt0023169","0","0"
"1197","tt0023170","0","0"
"1198","tt0023171","0","0"
"1199","tt0023177","0","0"
"1200","tt0023178","0","0"
"1201","tt0023179","0","0"
"1202","tt0023180","0","0"
"1203","tt0023194","0","0"
"1204","tt0023196","0","0"
"1205","tt0023198","0","0"
"1206","tt0023199","0","0"
"1207","tt0023202","0","0"
"1208","tt0023206","0","0"
"1209","tt0023207","0","0"
"1210","tt0023221","0","0"
"1211","tt0023225","0","0"
"1212","tt0023238","0","0"
"1213","tt0023245","0.333333333333333","0.25"
"1214","tt0023249","0","0"
"1215","tt0023255","0","0"
"1216","tt0023257","0","0"
"1217","tt0023264","0","0"
"1218","tt0023266","0","0"
"1219","tt0023267","0","0"
"1220","tt0023268","0","0"
"1221","tt0023269","0","0"
"1222","tt0023271","0","0"
"1223","tt0023272","0","0"
"1224","tt0023275","0","0"
"1225","tt0023277","0","0"
"1226","tt0023279","0","0"
"1227","tt0023285","0","0"
"1228","tt0023291","0","0"
"1229","tt0023293","0","0"
"1230","tt0023303","0.166666666666667","0.222222222222222"
"1231","tt0023305","0","0"
"1232","tt0023314","0","0"
"1233","tt0023316","0","0"
"1234","tt0023320","0","0"
"1235","tt0023323","0","0"
"1236","tt0023326","0","0"
"1237","tt0023340","0","0"
"1238","tt0023342","0","0"
"1239","tt0023352","0","0"
"1240","tt0023358","0","0"
"1241","tt0023362","0","0"
"1242","tt0023365","0","0"
"1243","tt0023368","0","0"
"1244","tt0023369","0","0"
"1245","tt0023372","0","0"
"1246","tt0023374","0.5","0.222222222222222"
"1247","tt0023378","0","0"
"1248","tt0023380","0","0"
"1249","tt0023387","0","0"
"1250","tt0023388","0","0"
"1251","tt0023395","0","0"
"1252","tt0023404","0","0"
"1253","tt0023407","0","0"
"1254","tt0023416","0","0"
"1255","tt0023425","0","0"
"1256","tt0023427","0.666666666666667","0.5"
"1257","tt0023455","0","0"
"1258","tt0023457","0","0"
"1259","tt0023463","0","0"
"1260","tt0023464","0.166666666666667","0.222222222222222"
"1261","tt0023467","0","0"
"1262","tt0023470","0","0"
"1263","tt0023471","0","0"
"1264","tt0023472","0","0"
"1265","tt0023474","0","0"
"1266","tt0023479","0","0"
"1267","tt0023484","1","0"
"1268","tt0023485","0","0"
"1269","tt0023486","0","0"
"1270","tt0023488","0","0"
"1271","tt0023491","0","0"
"1272","tt0023495","0","0"
"1273","tt0023498","0","0"
"1274","tt0023506","0","0"
"1275","tt0023507","0","0"
"1276","tt0023518","0","0"
"1277","tt0023521","0","0"
"1278","tt0023524","0","0"
"1279","tt0023525","0","0"
"1280","tt0023526","0","0"
"1281","tt0023527","0","0"
"1282","tt0023529","0","0"
"1283","tt0023535","0","0"
"1284","tt0023551","0","0"
"1285","tt0023563","1","0"
"1286","tt0023565","0","0"
"1287","tt0023573","0","0"
"1288","tt0023576","0","0"
"1289","tt0023584","0","0"
"1290","tt0023587","0","0"
"1291","tt0023589","0","0"
"1292","tt0023590","0","0"
"1293","tt0023593","0","0"
"1294","tt0023594","0","0"
"1295","tt0023622","0.0222222222222222","0.0987654320987654"
"1296","tt0023627","0","0"
"1297","tt0023638","0.166666666666667","0.222222222222222"
"1298","tt0023640","0","0"
"1299","tt0023643","0","0"
"1300","tt0023649","0","0"
"1301","tt0023652","0","0"
"1302","tt0023659","0","0"
"1303","tt0023660","0","0"
"1304","tt0023670","0","0"
"1305","tt0023673","0","0"
"1306","tt0023678","0","0"
"1307","tt0023686","0","0"
"1308","tt0023688","0","0"
"1309","tt0023690","0","0"
"1310","tt0023691","0","0"
"1311","tt0023694","0","0"
"1312","tt0023700","0","0"
"1313","tt0023702","0","0"
"1314","tt0023706","0","0"
"1315","tt0023707","0","0"
"1316","tt0023709","0","0"
"1317","tt0023719","0","0"
"1318","tt0023720","0","0"
"1319","tt0023725","0","0"
"1320","tt0023731","0","0"
"1321","tt0023737","0","0"
"1322","tt0023740","0","0"
"1323","tt0023741","0","0"
"1324","tt0023749","0","0"
"1325","tt0023753","1","0"
"1326","tt0023758","0","0"
"1327","tt0023761","0","0"
"1328","tt0023765","0","0"
"1329","tt0023768","1","0"
"1330","tt0023769","0","0"
"1331","tt0023775","0","0"
"1332","tt0023787","0","0"
"1333","tt0023790","0","0"
"1334","tt0023793","0.5","0.222222222222222"
"1335","tt0023794","0","0"
"1336","tt0023806","0","0"
"1337","tt0023811","0","0"
"1338","tt0023814","0","0"
"1339","tt0023816","0","0"
"1340","tt0023818","0","0"
"1341","tt0023838","0","0"
"1342","tt0023840","0","0"
"1343","tt0023848","0.166666666666667","0.222222222222222"
"1344","tt0023856","0","0"
"1345","tt0023860","0","0"
"1346","tt0023873","0","0"
"1347","tt0023883","0","0"
"1348","tt0023893","1","0"
"1349","tt0023897","0","0"
"1350","tt0023910","0","0"
"1351","tt0023911","0","0"
"1352","tt0023918","0","0"
"1353","tt0023926","0","0"
"1354","tt0023933","0","0"
"1355","tt0023935","0","0"
"1356","tt0023940","0.285714285714286","0.25"
"1357","tt0023941","0","0"
"1358","tt0023948","0.333333333333333","0"
"1359","tt0023949","0","0"
"1360","tt0023955","0","0"
"1361","tt0023957","0","0"
"1362","tt0023969","0.444444444444444","0.246913580246914"
"1363","tt0023973","0","0"
"1364","tt0023974","0","0"
"1365","tt0023975","0","0"
"1366","tt0023981","0","0"
"1367","tt0023982","0","0"
"1368","tt0023984","0","0"
"1369","tt0023986","0","0"
"1370","tt0023990","0","0"
"1371","tt0023992","1","0"
"1372","tt0023993","0","0"
"1373","tt0023996","0","0"
"1374","tt0023998","0","0"
"1375","tt0024005","0","0"
"1376","tt0024008","0","0"
"1377","tt0024024","0","0"
"1378","tt0024041","0","0"
"1379","tt0024046","0","0"
"1380","tt0024048","0.333333333333333","0.25"
"1381","tt0024051","0","0"
"1382","tt0024052","0","0"
"1383","tt0024056","0","0"
"1384","tt0024062","0","0"
"1385","tt0024063","0","0"
"1386","tt0024064","0","0"
"1387","tt0024069","0","0"
"1388","tt0024071","0","0"
"1389","tt0024072","0","0"
"1390","tt0024075","0","0"
"1391","tt0024077","0","0"
"1392","tt0024078","0","0"
"1393","tt0024083","0","0"
"1394","tt0024092","0","0"
"1395","tt0024097","0","0"
"1396","tt0024101","0","0"
"1397","tt0024103","0","0"
"1398","tt0024104","0","0"
"1399","tt0024107","0","0"
"1400","tt0024108","0","0"
"1401","tt0024129","0","0"
"1402","tt0024139","0","0"
"1403","tt0024141","0","0"
"1404","tt0024144","0","0"
"1405","tt0024158","0","0"
"1406","tt0024160","0","0"
"1407","tt0024161","0","0"
"1408","tt0024166","0","0"
"1409","tt0024169","0","0"
"1410","tt0024184","0","0"
"1411","tt0024188","0","0"
"1412","tt0024190","0","0"
"1413","tt0024192","0","0"
"1414","tt0024193","0","0"
"1415","tt0024201","0","0"
"1416","tt0024210","0","0"
"1417","tt0024211","0","0"
"1418","tt0024216","0","0"
"1419","tt0024222","0","0"
"1420","tt0024231","0","0"
"1421","tt0024238","0","0"
"1422","tt0024239","0","0"
"1423","tt0024240","0.5","0.222222222222222"
"1424","tt0024241","0","0"
"1425","tt0024249","0","0"
"1426","tt0024258","0","0"
"1427","tt0024264","0","0"
"1428","tt0024274","0","0"
"1429","tt0024276","0","0"
"1430","tt0024281","0","0"
"1431","tt0024282","0","0"
"1432","tt0024287","0","0"
"1433","tt0024292","0","0"
"1434","tt0024299","0","0"
"1435","tt0024302","0","0"
"1436","tt0024307","0","0"
"1437","tt0024308","0","0"
"1438","tt0024309","0","0"
"1439","tt0024314","0","0"
"1440","tt0024315","0","0"
"1441","tt0024320","1","0"
"1442","tt0024323","0","0"
"1443","tt0024326","0","0"
"1444","tt0024356","0","0"
"1445","tt0024359","0","0"
"1446","tt0024360","0","0"
"1447","tt0024368","0.0888888888888889","0.271604938271605"
"1448","tt0024372","0","0"
"1449","tt0024373","0","0"
"1450","tt0024381","0","0"
"1451","tt0024382","0","0"
"1452","tt0024398","0","0"
"1453","tt0024414","0","0"
"1454","tt0024417","0","0"
"1455","tt0024421","0","0"
"1456","tt0024435","0.333333333333333","0.25"
"1457","tt0024445","0","0"
"1458","tt0024453","0","0"
"1459","tt0024457","0","0"
"1460","tt0024464","0","0"
"1461","tt0024469","0","0"
"1462","tt0024471","0","0"
"1463","tt0024472","0","0"
"1464","tt0024473","0","0"
"1465","tt0024475","0.333333333333333","0.25"
"1466","tt0024481","0","0"
"1467","tt0024501","0","0"
"1468","tt0024506","0","0"
"1469","tt0024507","0","0"
"1470","tt0024519","0","0"
"1471","tt0024537","1","0"
"1472","tt0024549","0","0"
"1473","tt0024570","0","0"
"1474","tt0024571","0","0"
"1475","tt0024594","0","0"
"1476","tt0024597","0","0"
"1477","tt0024599","0","0"
"1478","tt0024622","0","0"
"1479","tt0024625","0","0"
"1480","tt0024649","0","0"
"1481","tt0024654","0","0"
"1482","tt0024663","0","0"
"1483","tt0024672","0","0"
"1484","tt0024675","0","0"
"1485","tt0024683","0","0"
"1486","tt0024684","1","0"
"1487","tt0024689","0","0"
"1488","tt0024700","0","0"
"1489","tt0024704","0","0"
"1490","tt0024747","0","0"
"1491","tt0024754","0","0"
"1492","tt0024755","0","0"
"1493","tt0024757","0","0"
"1494","tt0024763","0","0"
"1495","tt0024770","0","0"
"1496","tt0024771","0","0"
"1497","tt0024772","0","0"
"1498","tt0024779","0","0"
"1499","tt0024781","0","0"
"1500","tt0024783","0","0"
"1501","tt0024790","0","0"
"1502","tt0024811","0","0"
"1503","tt0024822","0","0"
"1504","tt0024823","0","0"
"1505","tt0024857","1","0"
"1506","tt0024858","0","0"
"1507","tt0024867","0","0"
"1508","tt0024873","0","0"
"1509","tt0024895","0","0"
"1510","tt0024897","0","0"
"1511","tt0024915","0","0"
"1512","tt0024916","0.333333333333333","0.25"
"1513","tt0024932","0","0"
"1514","tt0024939","0","0"
"1515","tt0024952","0","0"
"1516","tt0024958","0","0"
"1517","tt0024961","0","0"
"1518","tt0024962","0","0"
"1519","tt0024963","0.333333333333333","0.25"
"1520","tt0024968","0","0"
"1521","tt0024975","0","0"
"1522","tt0024981","1","0"
"1523","tt0024995","0","0"
"1524","tt0025004","0","0"
"1525","tt0025005","0","0"
"1526","tt0025009","1","0"
"1527","tt0025012","1","0"
"1528","tt0025027","0","0"
"1529","tt0025037","0","0"
"1530","tt0025040","0","0"
"1531","tt0025064","0","0"
"1532","tt0025073","0","0"
"1533","tt0025076","0","0"
"1534","tt0025077","0","0"
"1535","tt0025084","0","0"
"1536","tt0025101","0","0"
"1537","tt0025105","0","0"
"1538","tt0025109","0","0"
"1539","tt0025112","0","0"
"1540","tt0025115","0","0"
"1541","tt0025132","0","0"
"1542","tt0025151","1","0"
"1543","tt0025152","0","0"
"1544","tt0025154","0","0"
"1545","tt0025155","0","0"
"1546","tt0025169","0","0"
"1547","tt0025170","0","0"
"1548","tt0025218","0","0"
"1549","tt0025221","0","0"
"1550","tt0025222","0","0"
"1551","tt0025223","0","0"
"1552","tt0025227","0","0"
"1553","tt0025237","0","0"
"1554","tt0025238","0","0"
"1555","tt0025251","1","0"
"1556","tt0025254","1","0"
"1557","tt0025256","0","0"
"1558","tt0025263","0.166666666666667","0.222222222222222"
"1559","tt0025272","0","0"
"1560","tt0025281","0","0"
"1561","tt0025284","0","0"
"1562","tt0025285","0","0"
"1563","tt0025287","0","0"
"1564","tt0025316","0.666666666666667","0.5"
"1565","tt0025323","0","0"
"1566","tt0025327","0","0"
"1567","tt0025330","0","0"
"1568","tt0025335","0","0"
"1569","tt0025345","0.333333333333333","0.25"
"1570","tt0025346","0","0"
"1571","tt0025347","0.333333333333333","0.25"
"1572","tt0025362","0","0"
"1573","tt0025366","0","0"
"1574","tt0025371","1","0"
"1575","tt0025389","0","0"
"1576","tt0025397","0","0"
"1577","tt0025399","0","0"
"1578","tt0025410","0","0"
"1579","tt0025423","0","0"
"1580","tt0025451","0","0"
"1581","tt0025452","0","0"
"1582","tt0025461","0","0"
"1583","tt0025463","0","0"
"1584","tt0025464","0","0"
"1585","tt0025472","0","0"
"1586","tt0025478","0","0"
"1587","tt0025479","0","0"
"1588","tt0025480","0","0"
"1589","tt0025481","0","0"
"1590","tt0025491","0","0"
"1591","tt0025493","1","0"
"1592","tt0025500","0","0"
"1593","tt0025520","0","0"
"1594","tt0025536","0","0"
"1595","tt0025543","0","0"
"1596","tt0025546","0","0"
"1597","tt0025556","0","0"
"1598","tt0025562","0","0"
"1599","tt0025566","0","0"
"1600","tt0025569","0","0"
"1601","tt0025596","0","0"
"1602","tt0025597","0","0"
"1603","tt0025600","0","0"
"1604","tt0025601","0","0"
"1605","tt0025607","0","0"
"1606","tt0025608","0","0"
"1607","tt0025610","0","0"
"1608","tt0025619","0","0"
"1609","tt0025644","0","0"
"1610","tt0025645","0","0"
"1611","tt0025656","0","0"
"1612","tt0025662","0","0"
"1613","tt0025674","1","0"
"1614","tt0025679","0","0"
"1615","tt0025681","0","0"
"1616","tt0025682","0","0"
"1617","tt0025694","0","0"
"1618","tt0025706","0","0"
"1619","tt0025709","0","0"
"1620","tt0025714","0","0"
"1621","tt0025720","0.333333333333333","0.25"
"1622","tt0025748","0","0"
"1623","tt0025766","0","0"
"1624","tt0025775","0","0"
"1625","tt0025784","0","0"
"1626","tt0025785","0","0"
"1627","tt0025798","0","0"
"1628","tt0025799","0","0"
"1629","tt0025803","1","0"
"1630","tt0025828","0","0"
"1631","tt0025833","0","0"
"1632","tt0025856","0","0"
"1633","tt0025862","0","0"
"1634","tt0025878","0.5","0.222222222222222"
"1635","tt0025880","0","0"
"1636","tt0025883","0","0"
"1637","tt0025905","0.166666666666667","0.222222222222222"
"1638","tt0025907","0","0"
"1639","tt0025918","0","0"
"1640","tt0025919","0.666666666666667","0.5"
"1641","tt0025920","0","0"
"1642","tt0025923","0","0"
"1643","tt0025925","0","0"
"1644","tt0025935","1","0"
"1645","tt0025948","1","0"
"1646","tt0025960","0","0"
"1647","tt0025964","0","0"
"1648","tt0025972","0","0"
"1649","tt0025983","0","0"
"1650","tt0025987","0","0"
"1651","tt0026003","0","0"
"1652","tt0026008","0","0"
"1653","tt0026013","1","0"
"1654","tt0026018","0","0"
"1655","tt0026029","0","0"
"1656","tt0026032","0","0"
"1657","tt0026034","0","0"
"1658","tt0026043","1","0"
"1659","tt0026045","0","0"
"1660","tt0026046","1","0"
"1661","tt0026065","0","0"
"1662","tt0026072","0","0"
"1663","tt0026092","0","0"
"1664","tt0026097","1","0"
"1665","tt0026104","0","0"
"1666","tt0026107","0","0"
"1667","tt0026113","0","0"
"1668","tt0026120","0","0"
"1669","tt0026121","1","0"
"1670","tt0026123","0","0"
"1671","tt0026124","0","0"
"1672","tt0026131","0","0"
"1673","tt0026138","0.6","0.1875"
